exp,nu,noise_rel,tau,rmse_fwd,rmse_bwd,growth_ratio,skill,loss_rate,capacity,z_tau,verdict
exp1,0.001,0.05,0.7368873865154758,2.590430325809686e-14,21933974867312.59,2.193397486731259e+25,0.0387400434467777,536.065190027135,5524,0.0687394274866609,Supported
exp1,0.001,0.05,0.9740282517223996,3.4146905309228187e-14,3.2814009839247995e+18,3.2814009839247995e+30,0.0,556.2063916746882,5524,0.09807399335259248,Supported
exp1,0.001,0.05,1.210373342213864,4.2358523533364764e-14,5.002057828411107e+23,5.0020578284111074e+35,0.0,577.7301815772257,5524,0.1265874747960625,Supported
exp1,0.001,0.05,1.4475142074207885,5.063549040696462e-14,8.274616095206536e+28,8.274616095206536e+40,0.0,600.8520119294851,5524,0.1574478319741663,Supported
exp1,0.001,0.05,1.683859297912253,5.930474475613021e-14,1.3584281323772342e+34,1.3584281323772342e+46,0.0,625.5613157162816,5524,0.19068740729237565,Supported
exp1,0.001,0.05,1.9210001631191769,6.770030474149285e-14,2.3864029394553963e+39,2.3864029394553964e+51,0.0,652.2758193872451,5524,0.2268323597830544,Supported
exp1,0.001,0.05,2.158141028326101,7.59076106757481e-14,4.289752695851312e+44,4.289752695851312e+56,0.0,681.3202831186084,5524,0.2661812556895409,Supported
exp1,0.001,0.05,2.3944861188175657,8.413299828297563e-14,7.545025247619439e+49,7.545025247619439e+61,0.0,713.2004538795464,5524,0.3091507217141494,Supported
exp1,0.001,0.05,2.6316269840244897,9.252067520555764e-14,1.4029562649900744e+55,1.4029562649900743e+67,0.0,748.9763166013288,5524,0.35681142019611267,Supported
exp1,0.001,0.05,2.8687678492314137,1.0108783620499533e-13,2.6383843783000983e+60,2.6383843783000983e+72,0.0,789.5673847662217,5524,0.4100444475414674,Supported
exp1,0.001,0.05,3.1051129397228783,1.0956403618410641e-13,4.801969488843771e+65,4.801969488843771e+77,0.0,835.8839656668666,5524,0.46986135371090904,Supported
exp1,0.001,0.05,3.3422538049298023,1.1795613334025953e-13,9.152333375472935e+70,9.152333375472935e+82,0.0,889.2180246776435,5524,0.5380145413452239,Supported
exp1,0.001,0.05,3.578598895421267,1.2623477469935455e-13,1.6799155026899518e+76,1.679915502689952e+88,0.0,950.0819464649172,5524,0.6154891752677479,Supported
exp1,0.001,0.05,3.815739760628191,1.3447158524423542e-13,3.216379743645496e+81,3.216379743645496e+93,0.0,1020.015729429028,5524,0.7045826530138503,Supported
exp1,0.001,0.05,4.052880625835115,1.428816648214719e-13,6.157838245647543e+86,6.157838245647543e+98,0.0,1100.8551705481034,5524,0.8076818596243338,Supported
exp1,0.001,0.05,4.28922571632658,1.5129100528893134e-13,1.1303790834387667e+92,1.1303790834387666e+104,0.0,1195.2883813142696,5524,0.9281067457566141,Supported
exp1,0.001,0.05,4.5263665815335035,1.594376385557927e-13,2.156400674937266e+97,2.156400674937266e+109,0.0,1307.3169669437411,5524,1.0712157550046868,Supported
exp1,0.001,0.05,4.763507446740428,1.6777352714076906e-13,4.099716407505003e+102,4.099716407505003e+114,0.0,1440.9737258615144,5524,1.2425939669983026,Supported
exp1,0.001,0.05,4.9998525372318925,1.7622534813381977e-13,7.448825764543986e+107,7.448825764543986e+119,0.0,1603.2241941140446,5524,1.4511014762296637,Supported
